LA_2023,disability_group,year,inactive_rate,fairly_active_rate,active_rate
142,disty8,15,0.636689756840146,0.1244478910960499,0.2388623520638042
142,disty9,15,0.7654421052259445,0.0,0.2345578947740555
142,disty10,15,0.2291680382214752,0.0338731769669588,0.736958784811566
142,disty11,15,0.4917793022426526,0.5082206977573474,0.0
142,disty12,15,0.5217265702468004,0.0279453331547706,0.4503280965984291
142,disty13,15,0.2112804046520843,0.0,0.7887195953479156
147,limiting_disability,15,0.3328975648851985,0.1295826307075868,0.5375198044072145
147,non_limiting_disability,15,0.1590172974884024,0.0982156464306596,0.7427670560809382
147,no_disability,15,0.1747925786580035,0.0861879232858154,0.7390194980561811
147,disty1,15,0.3258954116253834,0.1714382169203458,0.5026663714542705
147,disty2,15,0.2123256710890497,0.2244547777580372,0.5632195511529128
147,disty3,15,0.3626190843398609,0.2046689555882197,0.4327119600719191
147,disty4,15,0.240551976420142,0.0,0.759448023579858
147,disty5,15,0.3404762156717204,0.0990835782013996,0.56044020612688
147,disty6,15,0.0742107851557722,0.2726444533167213,0.6531447615275064
147,disty7,15,0.4996998895305863,0.0887467429177759,0.4115533675516377
147,disty8,15,0.5047725220574035,0.0489450775398395,0.4462824004027569
147,disty9,15,0.4806755117314025,0.2179511261455632,0.3013733621230341
147,disty10,15,0.3309492458765275,0.0411298899102327,0.6279208642132394
147,disty11,15,0.2313668331543536,0.0,0.7686331668456464
147,disty12,15,0.4394248371843375,0.0245286745996754,0.5360464882159868
147,disty13,15,0.2001398849242592,0.0,0.7998601150757408
160,limiting_disability,15,0.5139520324248913,0.1219550649051113,0.3640929026699973
160,non_limiting_disability,15,0.19629851153431,0.2712622461739484,0.5324392422917416
160,no_disability,15,0.1574599434903205,0.0789223988163259,0.7636176576933534
160,disty1,15,0.4673450498168594,0.0946921106918233,0.4379628394913173
160,disty2,15,0.7494832510798669,0.0,0.250516748920133
160,disty3,15,0.6880988514858868,0.0101938721589417,0.3017072763551715
160,disty4,15,0.7297401274966334,0.0,0.2702598725033666
160,disty5,15,0.6410883339896911,0.0,0.358911666010309
160,disty6,15,0.8887450803516043,0.0473663317710802,0.0638885878773155
160,disty7,15,0.6306495055649546,0.0,0.3693504944350455
160,disty8,15,0.8161566217068938,0.0258912081469681,0.157952170146138
160,disty9,15,0.6715922509800946,0.0,0.3284077490199053
160,disty10,15,0.914851817006042,0.0,0.0851481829939578
160,disty11,15,1.0,0.0,0.0
160,disty12,15,0.6276132876527227,0.0,0.3723867123472772
160,disty13,15,0.0,0.4273167629378135,0.5726832370621865
171,limiting_disability,15,0.4462253850993802,0.1003400866463825,0.4534345282542373
171,non_limiting_disability,15,0.2999411819921584,0.0343515732463687,0.6657072447614729
171,no_disability,15,0.28920038321871,0.0988233796246821,0.6119762371566078
171,disty1,15,0.5998012366431212,0.0994390942057537,0.3007596691511253
171,disty2,15,0.647664742075643,0.0762344196606005,0.2761008382637563
171,disty3,15,0.5620378951288468,0.0791965147805048,0.3587655900906483
171,disty4,15,0.1680627943140198,0.1792844141589514,0.6526527915270286
171,disty5,15,0.3577410515918908,0.2765579288909316,0.3657010195171775
171,disty6,15,0.662846227600438,0.337153772399562,0.0
171,disty7,15,0.337527805530696,0.0509009970092576,0.6115711974600464
171,disty8,15,0.2268529719371916,0.0,0.7731470280628084
171,disty9,15,0.8351605495076337,0.1648394504923663,0.0
171,disty10,15,0.2050347194393552,0.0,0.7949652805606447
171,disty11,15,0.5472068039601287,0.0,0.4527931960398713
171,disty12,15,0.3280856089097834,0.1120790621982887,0.5598353288919279
171,disty13,15,0.2704523068252983,0.0,0.7295476931747018
196,limiting_disability,15,0.3912894779632759,0.1508906034707633,0.4578199185659608
196,non_limiting_disability,15,0.1931451896282148,0.1331409363223315,0.6737138740494538
196,no_disability,15,0.2642427249903662,0.1178557237437924,0.6179015512658413
196,disty1,15,0.4202675911949357,0.0317031511000224,0.548029257705042
196,disty2,15,0.3633834690510052,0.0775554473843775,0.5590610835646171
196,disty3,15,0.4033765370093596,0.1259586066486118,0.4706648563420285
196,disty4,15,0.4171664301387182,0.2702452288698391,0.3125883409914426
196,disty5,15,0.6083645866286779,0.056724097067468,0.334911316303854
196,disty6,15,0.51320141285698,0.1648860315399202,0.3219125556030999
196,disty7,15,0.3844685433595641,0.0974484076919511,0.5180830489484849
196,disty8,15,0.4411992951290903,0.0,0.5588007048709097
196,disty9,15,0.5102824225666128,0.0738021430730565,0.4159154343603307
196,disty10,15,0.0,0.0,1.0
196,disty11,15,1.0,0.0,0.0
196,disty12,15,0.4346797005934012,0.1252766857561411,0.4400436136504576
196,disty13,15,0.0418955597635148,0.0909385772198516,0.8671658630166335
201,limiting_disability,15,0.1483023731669312,0.1748062473102658,0.676891379522803
201,non_limiting_disability,15,0.1194753369024963,0.0815684245734855,0.7989562385240182
201,no_disability,15,0.1286640703460607,0.0849584857854202,0.7863774438685188
201,disty1,15,0.2128696612104859,0.2746418364022933,0.5124885023872209
201,disty2,15,0.1292092321455497,0.2330930602803853,0.6376977075740649
201,disty3,15,0.4133206700369429,0.1693428120569432,0.4173365179061138
201,disty4,15,0.0985484740306165,0.3496208831028924,0.5518306428664909
201,disty5,15,0.1395203776832554,0.2273259355197618,0.6331536867969827
201,disty6,15,0.0,0.183584977103568,0.816415022896432
201,disty7,15,0.0783646292577927,0.2373352829933812,0.6843000877488263
201,disty8,15,0.0,0.4370858310908996,0.5629141689091004
201,disty9,15,0.0,0.0,1.0
201,disty10,15,0.0,0.1865250980891846,0.8134749019108154
201,disty11,15,0.0,0.4234790575766871,0.5765209424233129
201,disty12,15,0.0,0.6016507273383674,0.3983492726616325
201,disty13,15,0.0,0.0,1.0
241,limiting_disability,15,0.3763714200068703,0.13097774627319,0.4926508337199396
241,non_limiting_disability,15,0.1285998311067834,0.0222926889222725,0.8491074799709444
241,no_disability,15,0.1241038840990334,0.1069657864239758,0.7689303294769907
241,disty1,15,0.527918955880085,0.215634012525489,0.2564470315944259
241,disty2,15,0.5443001170851709,0.2223803175280447,0.2333195653867847
241,disty3,15,0.357672242669333,0.3317650475204244,0.3105627098102425
241,disty4,15,0.2078193864618432,0.492975506318912,0.2992051072192446
241,disty5,15,0.4321896637805168,0.0487915770054352,0.5190187592140482
241,disty6,15,0.4347739036248342,0.565226096375166,0.0
241,disty7,15,0.247333619165786,0.2574072356552486,0.4952591451789654
241,disty8,15,0.7530270217251923,0.0423875189002799,0.2045854593745277
241,disty9,15,0.2689248688771414,0.0890245333290012,0.6420505977938572
241,disty10,15,1.0,0.0,0.0
241,disty11,15,0.4561277460580535,0.5438722539419466,0.0
241,disty12,15,0.4768721409592189,0.1505804685992931,0.372547390441488
241,disty13,15,0.2575313360633778,0.1295236658313471,0.6129449981052749
255,limiting_disability,15,0.3218303820423845,0.0594071919180961,0.6187624260395194
255,non_limiting_disability,15,0.1539224296383794,0.2048690353944056,0.6412085349672146
255,no_disability,15,0.1342935226127374,0.1007654016768283,0.7649410757104341
255,disty1,15,0.3431922222412935,0.0591007005490853,0.5977070772096212
255,disty2,15,0.3383750149807771,0.0813669541935026,0.58025803082572
255,disty3,15,0.3815213007470985,0.0314328005373218,0.5870458987155798
255,disty4,15,0.4899935103355019,0.0,0.510006489664498
255,disty5,15,0.29939264275796,0.0280079873621939,0.6725993698798458
255,disty6,15,0.3991341499833832,0.0,0.600865850016617
255,disty7,15,0.3567157936429742,0.0251990231745002,0.6180851831825257
255,disty8,15,0.3039521502074318,0.0,0.6960478497925682
255,disty9,15,0.0774067549904931,0.1558295282228014,0.7667637167867054
255,disty10,15,0.2754907557584757,0.0,0.7245092442415244
255,disty11,15,0.402694881009255,0.0,0.597305118990745
255,disty12,15,0.0646520964413979,0.0529025387667692,0.8824453647918328
255,disty13,15,0.0876070059774175,0.0,0.9123929940225824
272,limiting_disability,15,0.4155419208888475,0.0490651018244237,0.5353929772867289
272,non_limiting_disability,15,0.2880206254185994,0.0830963443471602,0.6288830302342405
272,no_disability,15,0.1564788140828166,0.07220762683276,0.7713135590844232
272,disty1,15,0.5196124400441591,0.0954067025449795,0.3849808574108614
272,disty2,15,0.5305960693536816,0.1006732030854898,0.3687307275608285
272,disty3,15,0.6452091009429128,0.0721795259362621,0.2826113731208249
272,disty4,15,0.1057081528213618,0.2367706585887382,0.6575211885899
272,disty5,15,0.4017277418611758,0.0832795942349498,0.5149926639038742
272,disty6,15,0.5647614645312075,0.4352385354687925,0.0
272,disty7,15,0.5529897186532053,0.1243480758060263,0.3226622055407683
272,disty8,15,0.6470127228390445,0.2595907684900188,0.0933965086709368
272,disty9,15,0.4935127278411497,0.390433749823324,0.1160535223355261
272,disty10,15,0.438029427070601,0.3780077668850936,0.1839628060443053
272,disty11,15,1.0,0.0,0.0
272,disty12,15,0.4599278341343061,0.0751971167146604,0.4648750491510334
272,disty13,15,0.7610647095812492,0.0,0.2389352904187509
279,limiting_disability,15,0.4800753070286072,0.0503361546606842,0.4695885383107085
279,non_limiting_disability,15,0.1329461583522943,0.0986266095032177,0.768427232144488
279,no_disability,15,0.3132922818662086,0.0844081673176258,0.6022995508161656
279,disty1,15,0.3966330650425301,0.0818697077706145,0.5214972271868553
279,disty2,15,0.3269539613845956,0.0,0.6730460386154046
279,disty3,15,0.5438563384825423,0.0592135233654213,0.3969301381520364
279,disty4,15,0.3660216097600674,0.0,0.6339783902399325
279,disty5,15,0.6300291091428465,0.0,0.3699708908571534
279,disty6,15,0.5298988941083134,0.0,0.4701011058916867
279,disty7,15,0.2645796708656099,0.0605577985585063,0.6748625305758836
279,disty8,15,0.7680685162648123,0.0914749252045911,0.1404565585305963
279,disty9,15,0.7617227513446952,0.0,0.2382772486553047
279,disty10,15,0.0,0.0,1.0
279,disty11,15,0.6138990946119892,0.3861009053880108,0.0
279,disty12,15,0.6798023257855415,0.0,0.3201976742144586
279,disty13,15,0.0,0.0,1.0
280,limiting_disability,15,0.2593762828336134,0.1140601114718567,0.6265636056945296
280,non_limiting_disability,15,0.1086424519503635,0.0585893058693398,0.8327682421802971
280,no_disability,15,0.0705753901758761,0.0881884664144698,0.8412361434096541
280,disty1,15,0.3032298092786326,0.1605671192903003,0.5362030714310669
280,disty2,15,0.2280718060442196,0.0858233721245771,0.6861048218312031
280,disty3,15,0.3658227865083577,0.1581955408651984,0.475981672626444
280,disty4,15,0.1043330160532541,0.0,0.8956669839467458
280,disty5,15,0.1528052789463649,0.0804619366514339,0.766732784402201
280,disty6,15,0.0809474712801049,0.1696426033918585,0.7494099253280365
280,disty7,15,0.2062214915624703,0.0447649443210245,0.7490135641165051
280,disty8,15,0.0696849658213489,0.0,0.9303150341786512
280,disty9,15,0.4074335607630837,0.0,0.5925664392369162
280,disty10,15,0.3087516140614882,0.3409867895388117,0.3502615963997
280,disty11,15,0.0,0.0,1.0
280,disty12,15,0.1949122752137563,0.2225283900932769,0.5825593346929668
280,disty13,15,0.0,0.0,1.0
293,limiting_disability,15,0.467300140195734,0.0524691156953242,0.4802307441089415
293,non_limiting_disability,15,0.1408814441439835,0.1640199640621095,0.695098591793907
293,no_disability,15,0.196797977069313,0.0608066270473731,0.7423953958833137
293,disty1,15,0.5366233701827073,0.0948541503914766,0.368522479425816
293,disty2,15,0.5180983831796894,0.0476917266572227,0.4342098901630881
293,disty3,15,0.5467600558089105,0.0938565119464766,0.3593834322446129
293,disty4,15,0.7511861722448818,0.0,0.2488138277551181
293,disty5,15,0.4729330909349667,0.0476593428472275,0.4794075662178052
293,disty6,15,0.7715302867747553,0.1370625332233103,0.0914071800019345
293,disty7,15,0.5785716400427713,0.0813851184252052,0.3400432415320236
293,disty8,15,0.6792258129021154,0.0268286624869345,0.2939455246109499
293,disty9,15,0.659389810605058,0.034797868478597,0.305812320916345
293,disty10,15,0.613332792943185,0.034351085032399,0.3523161220244159
293,disty11,15,1.0,0.0,0.0
293,disty12,15,0.4714164889068208,0.0856775495648177,0.4429059615283617
293,disty13,15,0.3137296033644154,0.4086587593786488,0.2776116372569355
8,limiting_disability,16,0.4826220065756146,0.1191007263790409,0.3982772670453444
8,non_limiting_disability,16,0.4232515787743227,0.040255095448219,0.5364933257774583
8,no_disability,16,0.3358997869514699,0.1066667672172959,0.5574334458312342
8,disty1,16,0.5466719837733386,0.054614913351759,0.3987131028749022
8,disty2,16,0.614253495772134,0.095288898730804,0.2904576054970621
8,disty3,16,0.5371682217525193,0.0823253957320855,0.3805063825153951
8,disty4,16,0.2235042586991873,0.0866578001748783,0.6898379411259343
8,disty5,16,0.5160344260652213,0.1642347444644963,0.3197308294702825
8,disty6,16,0.6077579838430343,0.0,0.3922420161569657
8,disty7,16,0.5801117874948789,0.1605257793275513,0.2593624331775699
8,disty8,16,0.6952200508670949,0.0759496242448702,0.2288303248880346
8,disty9,16,0.5692162393918152,0.0923402089701982,0.3384435516379865
8,disty10,16,0.4103963385638052,0.0,0.5896036614361948
8,disty11,16,0.3301448919440459,0.0,0.669855108055954
8,disty12,16,0.4083030340206307,0.109544720758412,0.4821522452209574
8,disty13,16,0.5524778247687917,0.0,0.4475221752312082
9,limiting_disability,16,0.3022371858811831,0.1296620021583528,0.5681008119604641
9,non_limiting_disability,16,0.1106692833629002,0.1427696163841787,0.7465611002529212
9,no_disability,16,0.1370428327876503,0.0707929983765928,0.7921641688357567
9,disty1,16,0.3016432394814994,0.1524251642813059,0.5459315962371946
9,disty2,16,0.2328662414195641,0.1826579943312796,0.5844757642491561
9,disty3,16,0.4143902488187137,0.0395052878460043,0.5461044633352821
9,disty4,16,0.6473486321262136,0.0,0.3526513678737863
9,disty5,16,0.086851004053983,0.2346115663345989,0.678537429611418
9,disty6,16,0.5933613593826159,0.0,0.406638640617384
9,disty7,16,0.3445756739826029,0.0675197842651095,0.5879045417522873
9,disty8,16,0.5833539600902545,0.0,0.4166460399097454
9,disty9,16,0.3185460450543155,0.0,0.6814539549456846
9,disty10,16,0.3064729686414738,0.0,0.6935270313585262
9,disty11,16,1.0,0.0,0.0
9,disty12,16,0.0,0.0574563535540747,0.9425436464459254
9,disty13,16,0.5634020659151685,0.0,0.4365979340848317
17,limiting_disability,16,0.3490814166245832,0.1401041030407079,0.5108144803347089
17,non_limiting_disability,16,0.2155085219428096,0.0583528571849931,0.7261386208721973
17,no_disability,16,0.2334416942134431,0.0687283867597284,0.6978299190268282
17,disty1,16,0.4107303492540991,0.178595596153405,0.4106740545924959
17,disty2,16,0.3159935745568429,0.2742785507611241,0.409727874682033
17,disty3,16,0.390617347541806,0.0978787274354452,0.5115039250227488
17,disty4,16,0.2726661664271009,0.0840080371775071,0.6433257963953919
17,disty5,16,0.1930502880908013,0.0618978709049934,0.7450518410042053
17,disty6,16,1.0,0.0,0.0
17,disty7,16,0.4752623146422944,0.0713571407355239,0.4533805446221817
17,disty8,16,0.187936869393727,0.0,0.8120631306062729
17,disty9,16,0.5458302789066618,0.0855542510846313,0.3686154700087068
17,disty10,16,0.0687930006605432,0.0,0.9312069993394568
17,disty11,16,0.0890886472717664,0.0,0.9109113527282336
17,disty12,16,0.0805946033244398,0.0549470978704485,0.8644582988051115
17,disty13,16,0.0,0.3725214162218885,0.6274785837781114
30,limiting_disability,16,0.3492326443385624,0.1714295615115587,0.4793377941498789
30,non_limiting_disability,16,0.2548444439931533,0.0589192983075424,0.6862362576993044
30,no_disability,16,0.2213905214507462,0.1188325747372984,0.6597769038119554
30,disty1,16,0.5696973620198894,0.1653414086788665,0.2649612293012442
30,disty2,16,0.5333233626152822,0.0857125208588688,0.380964116525849
30,disty3,16,0.5383490739571759,0.1163853926989166,0.3452655333439074
30,disty4,16,0.3515996450551935,0.0437176771252521,0.6046826778195544
30,disty5,16,0.2711534726948994,0.1625369555888982,0.5663095717162026
30,disty6,16,0.7441474007597847,0.0,0.2558525992402154
30,disty7,16,0.3354132772939762,0.1046748597605306,0.5599118629454934
30,disty8,16,0.2248404110793966,0.1057056405010417,0.6694539484195617
30,disty9,16,0.3593378822362191,0.0278264236007957,0.6128356941629849
30,disty10,16,0.2135620965869104,0.1252318264929644,0.6612060769201251
30,disty11,16,0.1183578245549727,0.0516295879295039,0.8300125875155232
30,disty12,16,0.1175670135072658,0.146494888559734,0.735938097933
30,disty13,16,0.52436301888692,0.0,0.4756369811130797
35,limiting_disability,16,0.505104138088253,0.0745236702397342,0.4203721916720127
35,non_limiting_disability,16,0.1112908016360113,0.1148087905385412,0.7739004078254476
35,no_disability,16,0.1520036379580579,0.1074959089178306,0.7405004531241113
35,disty1,16,0.5563223447302452,0.0838716234097346,0.3598060318600201
35,disty2,16,0.457499648802254,0.1664866443406286,0.3760137068571174
35,disty3,16,0.5162853125278024,0.0228662417065493,0.4608484457656482
35,disty4,16,0.4191157987149803,0.0935753928331632,0.4873088084518565
35,disty5,16,0.5378411324995863,0.0569959093140696,0.4051629581863439
35,disty6,16,0.417548555815686,0.1669883351656814,0.4154631090186325
35,disty7,16,0.4720080191093181,0.1578096514824556,0.3701823294082264
35,disty8,16,0.4103529765522758,0.0598129213049789,0.5298341021427451
35,disty9,16,0.291020978534578,0.1163884290481891,0.5925905924172329
35,disty10,16,0.5728642422247237,0.0,0.4271357577752763
35,disty11,16,0.3385149306076613,0.1433714187179386,0.5181136506744001
35,disty12,16,0.6502921479509586,0.065769996990365,0.2839378550586763
35,disty13,16,0.6288640605969029,0.1092395089659182,0.2618964304371787
44,limiting_disability,16,0.3757474539751288,0.0613253982416532,0.5629271477832175
44,non_limiting_disability,16,0.1332645392965873,0.0700201152703434,0.7967153454330694
44,no_disability,16,0.1140208525322837,0.0824473877569658,0.8035317597107504
44,disty1,16,0.4641594456221783,0.045980835297989,0.4898597190798328
44,disty2,16,0.4488438819852943,0.0459055251945795,0.5052505928201261
44,disty3,16,0.5156421979180307,0.0976430200479835,0.3867147820339857
44,disty4,16,0.6813679093721744,0.0667315993816002,0.2519004912462254
44,disty5,16,0.5233348793626116,0.0721970954882085,0.4044680251491799
44,disty6,16,0.650100276712597,0.0,0.349899723287403
44,disty7,16,0.4449204769905678,0.0,0.5550795230094321
44,disty8,16,0.6542220348811728,0.0,0.3457779651188273
44,disty9,16,0.7328159763456006,0.0,0.2671840236543995
44,disty10,16,0.5092311993428125,0.0,0.4907688006571875
44,disty11,16,0.2936617752233579,0.0,0.7063382247766421
44,disty12,16,0.4434951960101828,0.1361046719279822,0.4204001320618348
44,disty13,16,0.0636110405554753,0.0,0.9363889594445248
68,limiting_disability,16,0.4126728969954604,0.0717582403995733,0.5155688626049663
68,non_limiting_disability,16,0.2987290227769075,0.0955462174203156,0.6057247598027767
68,no_disability,16,0.1816049944986251,0.1002557451318224,0.7181392603695523
68,disty1,16,0.5538863851991563,0.0658489765576116,0.3802646382432321
68,disty2,16,0.3802183830645546,0.0939750867949624,0.5258065301404828
68,disty3,16,0.5496805389142464,0.0306732513119684,0.4196462097737851
68,disty4,16,0.5338489421648485,0.0582837943575519,0.4078672634775996
68,disty5,16,0.3478419469500601,0.0226575435095097,0.62950050954043
68,disty6,16,0.6179157851220636,0.0974079777039313,0.2846762371740053
68,disty7,16,0.5507807899568237,0.0256409334369945,0.4235782766061818
68,disty8,16,0.3531024907952467,0.1490166140814429,0.4978808951233103
68,disty9,16,0.8815754904789999,0.0,0.1184245095210001
68,disty10,16,0.0384843233116557,0.0,0.9615156766883444
68,disty11,16,0.3698511855878411,0.0,0.6301488144121589
68,disty12,16,0.1037883645061422,0.0433206346905933,0.8528910008032644
68,disty13,16,0.4032764321309696,0.0,0.5967235678690302
78,limiting_disability,16,0.3625185101781782,0.0689708539957438,0.568510635826078
78,non_limiting_disability,16,0.0570229729623107,0.0667896638360472,0.8761873632016419
78,no_disability,16,0.2623381631581328,0.0517112584539713,0.6859505783878957
78,disty1,16,0.3325638198172433,0.1063561422227194,0.5610800379600375
78,disty2,16,0.402660607267325,0.0662774008059071,0.531061991926768
78,disty3,16,0.457072461454648,0.1072242087752538,0.4357033297700981
78,disty4,16,0.4781800076159082,0.081997670242079,0.4398223221420126
78,disty5,16,0.4393696844002207,0.0567336818711856,0.5038966337285938
78,disty6,16,0.5791491206770935,0.0,0.4208508793229065
78,disty7,16,0.384185805808162,0.0861508607283121,0.5296633334635258
78,disty8,16,0.1362285649695673,0.1098355931921269,0.7539358418383058
78,disty9,16,0.2276980466117785,0.3622252897110279,0.4100766636771934
78,disty10,16,0.3900196708895782,0.0,0.6099803291104218
78,disty11,16,0.3555620565344031,0.0,0.6444379434655967
78,disty12,16,0.3601260072118788,0.0579659727122669,0.5819080200758541
78,disty13,16,0.2752370577316376,0.0,0.7247629422683622
91,limiting_disability,16,0.4408068979262272,0.0214184285151908,0.5377746735585819
91,non_limiting_disability,16,0.2577599548328275,0.1250916302618876,0.6171484149052847
91,no_disability,16,0.2643744362962561,0.0858921900768917,0.649733373626852
91,disty1,16,0.5376288692888304,0.017904984368223,0.4444661463429467
91,disty2,16,0.3705890143430571,0.0297832018875071,0.5996277837694362
91,disty3,16,0.5518250757319227,0.0178168044918359,0.4303581197762411
91,disty4,16,0.6230241843383231,0.0,0.3769758156616768
91,disty5,16,0.6906978236468497,0.0346106663671218,0.2746915099860283
91,disty6,16,0.4400566054318195,0.0,0.5599433945681804
91,disty7,16,0.4062570112811363,0.0286699880905376,0.5650730006283259
91,disty8,16,0.8249866832209286,0.0,0.1750133167790715
91,disty9,16,0.4046519373939283,0.0,0.5953480626060716
91,disty10,16,0.501158607059264,0.0360086208298969,0.462832772110839
91,disty11,16,0.1634051793234513,0.0,0.8365948206765487
91,disty12,16,0.9172889216918184,0.0,0.0827110783081815
91,disty13,16,0.8731022435932172,0.1268977564067827,0.0
107,limiting_disability,16,0.4088712033778383,0.1048090380670361,0.4863197585551255
107,non_limiting_disability,16,0.1863144097443559,0.1314157912733927,0.6822697989822514
107,no_disability,16,0.2470737340730504,0.1168896117780479,0.6360366541489015
107,disty1,16,0.4168890540693978,0.0915798249878952,0.4915311209427068
107,disty2,16,0.3075409314067378,0.1389426191409088,0.5535164494523533
107,disty3,16,0.5048212634142658,0.1461126618777436,0.3490660747079902
107,disty4,16,0.4954937987789835,0.096744697734018,0.4077615034869985
107,disty5,16,0.3116188297920936,0.0453865266831362,0.6429946435247703
107,disty6,16,0.4403269624474968,0.1577460925613609,0.4019269449911423
107,disty7,16,0.3561054313352821,0.1085605433667658,0.5353340252979518
107,disty8,16,0.475767105149776,0.1316210103122881,0.3926118845379359
107,disty9,16,0.4011638212550209,0.3032966126715972,0.295539566073382
107,disty10,16,0.416359872509024,0.2418559769959589,0.341784150495017
107,disty11,16,0.7861379300870477,0.2138620699129523,0.0
107,disty12,16,0.2655404484150367,0.2507776224515985,0.4836819291333646
107,disty13,16,0.0841449897480492,0.0,0.9158550102519508
109,limiting_disability,16,0.4242012315883833,0.0784524230777141,0.4973463453339026
109,non_limiting_disability,16,0.126726369382844,0.0891273421186948,0.7841462884984612
109,no_disability,16,0.1877392225361053,0.0775385401881283,0.7347222372757661
109,disty1,16,0.5050229515468938,0.1133059402308089,0.3816711082222971
109,disty2,16,0.5337718122843136,0.1784940103407813,0.287734177374905
109,disty3,16,0.4959693011460965,0.1405134829583365,0.3635172158955668
109,disty4,16,0.3812540006075274,0.19565862530778,0.4230873740846925
109,disty5,16,0.3664216920707524,0.0791676169883767,0.5544106909408705
109,disty6,16,0.4207865399632116,0.072151112303324,0.5070623477334643
109,disty7,16,0.5633004193912161,0.1372935552380109,0.2994060253707729
109,disty8,16,0.5754895063047281,0.0673027382990426,0.3572077553962293
109,disty9,16,0.5621262330433593,0.0349403423763889,0.4029334245802516
109,disty10,16,0.4798824846239867,0.061795640687593,0.4583218746884201
109,disty11,16,0.7992959955111341,0.0879201802396941,0.1127838242491717
109,disty12,16,0.521369173934677,0.0553914688782658,0.4232393571870571
109,disty13,16,0.2385721726262282,0.0,0.7614278273737717
112,limiting_disability,16,0.4008713939898763,0.1079637821066909,0.4911648239034328
112,non_limiting_disability,16,0.1403973456794433,0.1334814217497067,0.7261212325708502
112,no_disability,16,0.1323587921594297,0.0954346201089517,0.7722065877316184
112,disty1,16,0.6116613792168704,0.0265327634939774,0.3618058572891524
112,disty2,16,0.3439081688170212,0.1409245951799816,0.5151672360029971
112,disty3,16,0.5852332138213001,0.0317838527563112,0.3829829334223885
112,disty4,16,0.2921588928880043,0.0,0.7078411071119959
112,disty5,16,0.280878126966103,0.2258194959934424,0.4933023770404546
112,disty6,16,0.3496976084163623,0.0,0.6503023915836377
112,disty7,16,0.4064799917962302,0.0928166531953347,0.5007033550084351
112,disty8,16,0.0606098500750634,0.1086285287064095,0.830761621218527
112,disty9,16,0.4640659298904799,0.4230875910752797,0.1128464790342403
112,disty10,16,0.1415983054272797,0.0,0.8584016945727202
112,disty11,16,0.0,0.6529412997007735,0.3470587002992263
112,disty12,16,0.2635062097086166,0.0535412407417695,0.6829525495496137
112,disty13,16,0.2079815369127725,0.0,0.7920184630872276
114,limiting_disability,16,0.3368636616511649,0.0912669015440661,0.5718694368047688
114,non_limiting_disability,16,0.1880473635918147,0.1343115078797042,0.6776411285284809
114,no_disability,16,0.1880867436438467,0.0903093986523572,0.7216038577037959
114,disty1,16,0.3790141924071324,0.1372713280717135,0.4837144795211542
114,disty2,16,0.3297491862985166,0.0379066956773064,0.632344118024177
114,disty3,16,0.5545683935569212,0.0421148013784196,0.403316805064659
114,disty4,16,0.6868706975529002,0.0216441999722921,0.2914851024748076
114,disty5,16,0.2047663480769722,0.0965010644189694,0.6987325875040583
114,disty6,16,0.2388739807293166,0.0264617534513536,0.7346642658193299
114,disty7,16,0.5414350752275049,0.1404446430182492,0.3181202817542458
114,disty8,16,0.5019096128023823,0.026915326616855,0.4711750605807626
114,disty9,16,0.4432913497326717,0.0466672591557808,0.5100413911115474
114,disty10,16,0.469263866443499,0.0777219365338158,0.4530141970226852
114,disty11,16,0.6586948168434501,0.12791112578098,0.2133940573755697
114,disty12,16,0.2429623993597202,0.1963232513747295,0.5607143492655504
114,disty13,16,0.1187493612990935,0.0380424073390851,0.8432082313618214
117,limiting_disability,16,0.3262778664663254,0.2013177314512433,0.4724044020824311
117,non_limiting_disability,16,0.2755185569605255,0.1206850902534304,0.6037963527860439
117,no_disability,16,0.2147175053958325,0.11202003486595,0.6732624597382173
117,disty1,16,0.2521520679782225,0.22799834499399,0.5198495870277876
117,disty2,16,0.2095246896001016,0.321314555749581,0.4691607546503171
117,disty3,16,0.2510210720427754,0.2283215530795539,0.5206573748776706
117,disty4,16,0.3125180162775483,0.1887363481427057,0.4987456355797458
117,disty5,16,0.6088891692228346,0.1961613092751111,0.1949495215020541
117,disty6,16,0.4516469328467623,0.0567182473196316,0.4916348198336062
117,disty7,16,0.4044786164119609,0.1353058344937379,0.4602155490943013
117,disty8,16,0.3150560768004117,0.3994147721762398,0.2855291510233487
117,disty9,16,0.2957540885386395,0.0586580541110503,0.64558785735031
117,disty10,16,0.1762049409568151,0.0488339952196213,0.7749610638235636
117,disty11,16,0.1328519703087334,0.3716348906642672,0.4955131390269994
117,disty12,16,0.0661265728220702,0.0,0.9338734271779298
117,disty13,16,0.0794443004627094,0.1251282633115391,0.7954274362257515
122,limiting_disability,16,0.4603226931002604,0.1643594426566251,0.3753178642431143
122,non_limiting_disability,16,0.2340593619805955,0.0526872784419226,0.7132533595774817
122,no_disability,16,0.2202451673130411,0.0967505780527922,0.6830042546341665
122,disty1,16,0.4664778638961958,0.1702359216765641,0.36328621442724
122,disty2,16,0.4719781145969303,0.0468372450142507,0.4811846403888191
122,disty3,16,0.5564376971615493,0.1707231323647509,0.2728391704736996
122,disty4,16,0.65805215844238,0.1298367104123582,0.2121111311452616
122,disty5,16,0.4434081260526487,0.1250934011486172,0.4314984727987339
122,disty6,16,0.7189295197425822,0.1177667123535286,0.1633037679038891
