LA_2023,disability_group,year,inactive_rate,fairly_active_rate,active_rate,historical_years_available,historical_small_cell_years,historical_median_n,historical_min_n,historical_small_cell_rate,historical_small_cell_majority,historical_incomplete_outcome_history,historical_reliability_warning
293,disty3,13,0.45734933083000356,0.10857099249169692,0.4340796766782995,8,1,37.5,25,0.125,False,False,False
293,disty4,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,13.5,9,1.0,True,False,True
293,disty5,13,0.38555641145911573,0.10073752672760239,0.5137060618132818,8,6,24.0,13,0.75,True,False,True
293,disty6,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,8.0,5,1.0,True,False,True
293,disty7,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,16.0,11,1.0,True,False,True
293,disty8,13,0.39178976143716143,0.099715574067136,0.5084946644957026,8,8,13.0,5,1.0,True,False,True
293,disty9,13,0.43876177172854447,0.09531008157078806,0.46592814670066746,8,8,10.0,4,1.0,True,False,True
293,limiting_disability,13,0.38553764149820774,0.10427606339628455,0.5101862951055077,8,0,69.5,47,0.0,False,False,False
293,no_disability,13,0.1511266185200349,0.0919960800139586,0.7568773014660064,8,0,325.5,289,0.0,False,False,False
293,non_limiting_disability,13,0.15461933843007666,0.09009791783031351,0.7552827437396099,8,0,75.0,57,0.0,False,False,False
30,disty1,13,0.4262694039288231,0.10259719243033222,0.47113340364084466,8,1,36.5,27,0.125,False,False,False
30,disty10,13,0.4160811772607003,0.09882883272102148,0.48508999001827824,7,7,5.0,2,1.0,True,True,True
30,disty11,13,0.4159144005307939,0.09919004680274021,0.48489555266646583,7,7,4.0,2,1.0,True,True,True
30,disty12,13,0.4159144005307939,0.09919004680274021,0.48489555266646583,8,8,8.5,4,1.0,True,False,True
30,disty13,13,0.4236251395204574,0.06667666773805113,0.5096981927414915,8,8,6.0,3,1.0,True,False,True
30,disty2,13,0.41472301043736476,0.10177042404606723,0.48350656551656807,8,3,30.5,25,0.375,False,False,False
30,disty3,13,0.4810463415556961,0.1038298060899368,0.4151238523543671,8,2,37.5,28,0.25,False,False,False
30,disty4,13,0.4149255602894539,0.10133173059725269,0.48374270911329353,8,8,9.5,5,1.0,True,False,True
30,disty5,13,0.4096985619567652,0.10024562721704333,0.49005581082619143,8,5,19.0,13,0.625,True,False,True
30,disty6,13,0.4149255602894539,0.10133173059725269,0.48374270911329353,8,8,6.5,3,1.0,True,False,True
30,disty7,13,0.4149255602894539,0.10133173059725269,0.48374270911329353,8,8,19.5,14,1.0,True,False,True
30,disty8,13,0.41964467769059083,0.1005144049704736,0.4798409173389354,8,8,13.5,7,1.0,True,False,True
30,disty9,13,0.4613041745591514,0.09329920528478827,0.4453966201560603,8,8,10.0,6,1.0,True,False,True
30,limiting_disability,13,0.41417794822098547,0.10295094933925156,0.48287110243976294,8,0,64.0,52,0.0,False,False,False
30,no_disability,13,0.24941688154173897,0.09933330747665385,0.6512498109816073,8,0,331.5,320,0.0,False,False,False
30,non_limiting_disability,13,0.25514672311606823,0.09640177502381111,0.6484515018601207,8,0,62.5,52,0.0,False,False,False
35,disty1,13,0.4136905863532732,0.10281801178692297,0.4834914018598038,8,2,36.5,28,0.25,False,False,False
35,disty10,13,0.38824406763640285,0.09798819312449782,0.5137677392390992,8,8,3.0,1,1.0,True,False,True
35,disty11,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,7,7,3.0,1,1.0,True,True,True
35,disty12,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,6.5,2,1.0,True,False,True
35,disty13,13,0.4012261673263745,0.06782673497349824,0.5309470977001273,8,8,5.0,2,1.0,True,False,True
35,disty2,13,0.3862734191251571,0.10256662296417798,0.5111599579106649,8,8,21.0,18,1.0,True,False,True
35,disty3,13,0.45734933083000356,0.10857099249169692,0.4340796766782995,8,0,40.5,35,0.0,False,False,False
35,disty4,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,12.0,10,1.0,True,False,True
35,disty5,13,0.38555641145911573,0.10073752672760239,0.5137060618132818,8,7,22.5,10,0.875,True,False,True
35,disty6,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,4.0,3,1.0,True,False,True
35,disty7,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,16.5,11,1.0,True,False,True
35,disty8,13,0.39178976143716143,0.099715574067136,0.5084946644957026,8,8,10.5,7,1.0,True,False,True
35,disty9,13,0.43876177172854447,0.09531008157078806,0.46592814670066746,8,8,9.5,5,1.0,True,False,True
35,limiting_disability,13,0.38553764149820774,0.10427606339628455,0.5101862951055077,8,0,67.0,56,0.0,False,False,False
35,no_disability,13,0.1511266185200349,0.0919960800139586,0.7568773014660064,8,0,300.5,290,0.0,False,False,False
35,non_limiting_disability,13,0.15461933843007666,0.09009791783031351,0.7552827437396099,8,0,81.5,77,0.0,False,False,False
44,disty1,13,0.40741049072650226,0.10391931927260731,0.4886701900008904,8,3,31.0,26,0.375,False,False,False
44,disty10,13,0.38209851808583256,0.09897255839888235,0.5189289235152851,8,8,4.5,3,1.0,True,False,True
44,disty11,13,0.38103574494107395,0.10147868632741082,0.5174855687315152,8,8,3.0,2,1.0,True,False,True
44,disty12,13,0.38103574494107395,0.10147868632741082,0.5174855687315152,8,8,8.0,3,1.0,True,False,True
44,disty13,13,0.39500780996202955,0.06853112593700889,0.5364610641009616,8,8,5.5,2,1.0,True,False,True
44,disty2,13,0.3801396797380061,0.10359169985458361,0.5162686204074104,8,3,30.5,24,0.375,False,False,False
44,disty3,13,0.4509161856959288,0.10985810589951402,0.43922570840455705,8,0,41.0,31,0.0,False,False,False
44,disty4,13,0.38103574494107395,0.10147868632741082,0.5174855687315152,8,8,12.0,7,1.0,True,False,True
44,disty5,13,0.37942701868360423,0.10174243568924254,0.5188305456271533,8,3,32.5,21,0.375,False,False,False
44,disty6,13,0.38103574494107395,0.10147868632741082,0.5174855687315152,8,8,8.5,6,1.0,True,False,True
44,disty7,13,0.38103574494107395,0.10147868632741082,0.5174855687315152,8,8,19.5,13,1.0,True,False,True
44,disty8,13,0.385623465529196,0.10072653326733544,0.5136500012034685,8,8,15.0,7,1.0,True,False,True
44,disty9,13,0.42638693835249686,0.09404339504337149,0.47956966660413164,8,8,10.5,8,1.0,True,False,True
44,limiting_disability,13,0.37940836286426316,0.10531621994706995,0.5152754171886669,8,0,72.5,59,0.0,False,False,False
44,no_disability,13,0.1511266185200349,0.0919960800139586,0.7568773014660064,8,0,315.5,287,0.0,False,False,False
44,non_limiting_disability,13,0.15461933843007666,0.09009791783031351,0.7552827437396099,8,0,76.5,58,0.0,False,False,False
68,disty1,13,0.4136905863532732,0.10281801178692297,0.4834914018598038,8,1,37.5,24,0.125,False,False,False
68,disty10,13,0.38824406763640285,0.09798819312449782,0.5137677392390992,8,8,3.0,1,1.0,True,False,True
68,disty11,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,2.5,1,1.0,True,False,True
68,disty12,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,7.0,3,1.0,True,False,True
68,disty13,13,0.4012261673263745,0.06782673497349824,0.5309470977001273,8,8,4.5,2,1.0,True,False,True
68,disty2,13,0.3709415021144101,0.10187105017953521,0.5271874477060547,8,7,24.5,18,0.875,True,False,True
68,disty3,13,0.45734933083000356,0.10857099249169692,0.4340796766782995,8,1,37.0,29,0.125,False,False,False
68,disty4,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,12.0,7,1.0,True,False,True
68,disty5,13,0.38555641145911573,0.10073752672760239,0.5137060618132818,8,6,23.0,14,0.75,True,False,True
68,disty6,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,6.0,4,1.0,True,False,True
68,disty7,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,18.0,14,1.0,True,False,True
68,disty8,13,0.39178976143716143,0.099715574067136,0.5084946644957026,8,8,12.0,6,1.0,True,False,True
68,disty9,13,0.43876177172854447,0.09531008157078806,0.46592814670066746,8,8,8.0,4,1.0,True,False,True
68,limiting_disability,13,0.38553764149820774,0.10427606339628455,0.5101862951055077,8,0,70.0,57,0.0,False,False,False
68,no_disability,13,0.15245394331201753,0.09185223208512516,0.7556938246028574,8,0,323.0,288,0.0,False,False,False
68,non_limiting_disability,13,0.19434689263036392,0.0958724910139041,0.709780616355732,8,0,72.0,57,0.0,False,False,False
78,disty1,13,0.4136905863532732,0.10281801178692297,0.4834914018598038,8,4,31.0,25,0.5,True,False,True
78,disty10,13,0.38824406763640285,0.09798819312449782,0.5137677392390992,7,7,3.0,1,1.0,True,True,True
78,disty11,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,6,6,2.0,1,1.0,True,True,True
78,disty12,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,6.0,3,1.0,True,False,True
78,disty13,13,0.4012261673263745,0.06782673497349824,0.5309470977001273,8,8,5.5,2,1.0,True,False,True
78,disty2,13,0.3862734191251571,0.10256662296417798,0.5111599579106649,8,7,23.0,14,0.875,True,False,True
78,disty3,13,0.45734933083000356,0.10857099249169692,0.4340796766782995,8,3,31.0,19,0.375,False,False,False
78,disty4,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,6.5,2,1.0,True,False,True
78,disty5,13,0.38555641145911573,0.10073752672760239,0.5137060618132818,8,8,20.0,11,1.0,True,False,True
78,disty6,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,5.0,2,1.0,True,False,True
78,disty7,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,17.0,14,1.0,True,False,True
78,disty8,13,0.39178976143716143,0.099715574067136,0.5084946644957026,8,8,7.5,4,1.0,True,False,True
78,disty9,13,0.43876177172854447,0.09531008157078806,0.46592814670066746,8,8,9.0,5,1.0,True,False,True
78,limiting_disability,13,0.38553764149820774,0.10427606339628455,0.5101862951055077,8,0,62.0,45,0.0,False,False,False
78,no_disability,13,0.23056041601397073,0.1018288007033602,0.6676107832826691,8,0,327.0,317,0.0,False,False,False
78,non_limiting_disability,13,0.15461933843007666,0.09009791783031351,0.7552827437396099,8,0,75.5,60,0.0,False,False,False
8,disty1,13,0.43295288729021286,0.10140202063153142,0.4656450920782556,8,0,47.0,42,0.0,False,False,False
8,disty10,13,0.4524805179789308,0.09266820864981638,0.4548512733712528,7,7,8.0,3,1.0,True,True,True
8,disty11,13,0.4513019408060955,0.0950315381081754,0.45366652108572914,8,8,4.0,1,1.0,True,False,True
8,disty12,13,0.4513019408060955,0.0950315381081754,0.45366652108572914,8,8,13.0,3,1.0,True,False,True
8,disty13,13,0.46676318473272893,0.06402804162369753,0.46920877364357355,8,8,6.0,4,1.0,True,False,True
8,disty2,13,0.45109532458108,0.09544585311648256,0.4534588223024374,8,4,30.0,23,0.5,True,False,True
8,disty3,13,0.4888201660817823,0.10227445585781708,0.4089053780604006,8,0,47.5,36,0.0,False,False,False
8,disty4,13,0.4513019408060955,0.0950315381081754,0.45366652108572914,8,8,10.5,4,1.0,True,False,True
8,disty5,13,0.44496012957446057,0.09612990553564427,0.4589099648898952,8,3,38.0,21,0.375,False,False,False
8,disty6,13,0.4513019408060955,0.0950315381081754,0.45366652108572914,8,8,10.0,5,1.0,True,False,True
8,disty7,13,0.4513019408060955,0.0950315381081754,0.45366652108572914,8,4,31.0,18,0.5,True,False,True
8,disty8,13,0.4561122511742758,0.09419841835240762,0.44968933047331666,8,8,14.0,7,1.0,True,False,True
8,disty9,13,0.46688803000655466,0.09233211170235422,0.4407798582910912,8,8,13.5,5,1.0,True,False,True
8,limiting_disability,13,0.4494964229359141,0.09865203379445094,0.451851543269635,8,0,87.0,73,0.0,False,False,False
8,no_disability,13,0.28592984672998145,0.10273646095094129,0.6113336923190773,8,0,318.5,294,0.0,False,False,False
8,non_limiting_disability,13,0.28855661038639707,0.10121688143153698,0.6102265081820659,8,0,68.5,44,0.0,False,False,False
9,disty1,13,0.4136905863532732,0.10281801178692297,0.4834914018598038,8,3,33.0,26,0.375,False,False,False
9,disty10,13,0.38824406763640285,0.09798819312449782,0.5137677392390992,7,7,3.0,1,1.0,True,True,True
9,disty12,13,0.3879229049337319,0.09873435404203851,0.5133427410242297,8,8,7.5,5,1.0,True,False,True
9,disty13,13,0.4012261673263745,0.06782673497349824,0.5309470977001273,8,8,6.5,3,1.0,True,False,True
9,disty2,13,0.3862734191251571,0.10256662296417798,0.5111599579106649,8,3,30.5,12,0.375,False,False,False
9,disty3,13,0.45734933083000356,0.10857099249169692,0.4340796766782995,8,2,37.0,28,0.25,False,False,False
9,disty4,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,11.0,8,1.0,True,False,True
9,disty5,13,0.38555641145911573,0.10073752672760239,0.5137060618132818,8,8,23.5,12,1.0,True,False,True
9,disty6,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,6.0,2,1.0,True,False,True
9,disty7,13,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,6,13.0,8,0.75,True,False,True
9,disty8,13,0.39178976143716143,0.099715574067136,0.5084946644957026,8,8,10.0,6,1.0,True,False,True
9,disty9,13,0.43876177172854447,0.09531008157078806,0.46592814670066746,8,8,9.5,7,1.0,True,False,True
9,limiting_disability,13,0.38553764149820774,0.10427606339628455,0.5101862951055077,8,0,71.0,49,0.0,False,False,False
9,no_disability,13,0.1511266185200349,0.0919960800139586,0.7568773014660064,8,0,333.0,288,0.0,False,False,False
9,non_limiting_disability,13,0.15461933843007666,0.09009791783031351,0.7552827437396099,8,0,82.5,57,0.0,False,False,False
91,disty1,13,0.4145035277692445,0.10105496370233581,0.4844415085284197,8,0,43.0,36,0.0,False,False,False
91,disty10,13,0.38985194162681375,0.09425260140728747,0.5158954569658988,8,8,4.5,2,1.0,True,False,True
91,disty11,13,0.3888191776543233,0.0966520335546306,0.5145287887910461,8,8,4.0,2,1.0,True,False,True
91,disty12,13,0.3888191776543233,0.0966520335546306,0.5145287887910461,8,8,8.5,5,1.0,True,False,True
91,disty13,13,0.4023748771302116,0.0651579245727555,0.5324671982970328,8,8,6.0,3,1.0,True,False,True
91,disty2,13,0.3879482014089313,0.09867558245683127,0.5133762161342373,8,4,32.5,18,0.5,True,False,True
91,disty3,13,0.4594488970664457,0.10447868466443287,0.4360724182691213,8,0,48.5,35,0.0,False,False,False
91,disty4,13,0.3888191776543233,0.0966520335546306,0.5145287887910461,8,8,15.5,7,1.0,True,False,True
91,disty5,13,0.38719814667032076,0.09690838312472605,0.5158934702049531,8,6,26.5,19,0.75,True,False,True
91,disty6,13,0.3888191776543233,0.0966520335546306,0.5145287887910461,8,8,8.0,1,1.0,True,False,True
91,disty7,13,0.3888191776543233,0.0966520335546306,0.5145287887910461,8,6,25.0,16,0.75,True,False,True
91,disty8,13,0.393441043319307,0.09592113248737763,0.5106378241933154,8,8,16.0,5,1.0,True,False,True
91,disty9,13,0.40383555830426865,0.09427734561714367,0.5018870960785877,8,8,12.5,5,1.0,True,False,True
91,limiting_disability,13,0.38723721626985136,0.1003274222231605,0.5124353615069882,8,0,79.5,66,0.0,False,False,False
91,no_disability,13,0.23056041601397073,0.1018288007033602,0.6676107832826691,8,0,312.0,286,0.0,False,False,False
91,non_limiting_disability,13,0.19434689263036392,0.0958724910139041,0.709780616355732,8,0,79.5,59,0.0,False,False,False
107,disty1,14,0.4136905863532732,0.10281801178692297,0.4834914018598038,8,1,44.5,28,0.125,False,False,False
107,disty10,14,0.38824406763640285,0.09798819312449782,0.5137677392390992,8,8,5.5,1,1.0,True,False,True
107,disty11,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,7,7,5.0,1,1.0,True,True,True
107,disty12,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,9.5,3,1.0,True,False,True
107,disty13,14,0.4012261673263745,0.06782673497349824,0.5309470977001273,8,8,7.0,4,1.0,True,False,True
107,disty2,14,0.3709415021144101,0.10187105017953521,0.5271874477060547,8,4,33.0,18,0.5,True,False,True
107,disty3,14,0.45734933083000356,0.10857099249169692,0.4340796766782995,8,2,44.0,25,0.25,False,False,False
107,disty4,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,13.0,8,1.0,True,False,True
107,disty5,14,0.38555641145911573,0.10073752672760239,0.5137060618132818,8,3,35.0,20,0.375,False,False,False
107,disty6,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,7.0,2,1.0,True,False,True
107,disty7,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,4,25.5,16,0.5,True,False,True
107,disty8,14,0.39178976143716143,0.099715574067136,0.5084946644957026,8,8,16.0,7,1.0,True,False,True
107,disty9,14,0.437759323175953,0.09737704628309772,0.4648636305409491,8,8,14.5,4,1.0,True,False,True
107,limiting_disability,14,0.38553764149820774,0.10427606339628455,0.5101862951055077,8,0,87.5,57,0.0,False,False,False
107,no_disability,14,0.23056041601397073,0.1018288007033602,0.6676107832826691,8,0,325.5,300,0.0,False,False,False
107,non_limiting_disability,14,0.15461933843007666,0.09009791783031351,0.7552827437396099,8,0,88.0,60,0.0,False,False,False
109,disty1,14,0.4136905863532732,0.10281801178692297,0.4834914018598038,8,2,38.0,23,0.25,False,False,False
109,disty10,14,0.38824406763640285,0.09798819312449782,0.5137677392390992,8,8,5.5,1,1.0,True,False,True
109,disty11,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,4.0,2,1.0,True,False,True
109,disty12,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,11.5,2,1.0,True,False,True
109,disty13,14,0.4012261673263745,0.06782673497349824,0.5309470977001273,8,8,7.0,2,1.0,True,False,True
109,disty2,14,0.3862734191251571,0.10256662296417798,0.5111599579106649,8,4,29.5,16,0.5,True,False,True
109,disty3,14,0.45734933083000356,0.10857099249169692,0.4340796766782995,8,2,35.5,24,0.25,False,False,False
109,disty4,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,12.0,5,1.0,True,False,True
109,disty5,14,0.38555641145911573,0.10073752672760239,0.5137060618132818,8,3,31.5,16,0.375,False,False,False
109,disty6,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,7.0,3,1.0,True,False,True
109,disty7,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,17.0,14,1.0,True,False,True
109,disty8,14,0.39178976143716143,0.099715574067136,0.5084946644957026,8,8,14.0,10,1.0,True,False,True
109,disty9,14,0.407082941893579,0.10269002971361983,0.49022702839280113,8,8,8.5,1,1.0,True,False,True
109,limiting_disability,14,0.38553764149820774,0.10427606339628455,0.5101862951055077,8,0,65.5,49,0.0,False,False,False
109,no_disability,14,0.1511266185200349,0.0919960800139586,0.7568773014660064,8,0,328.0,302,0.0,False,False,False
109,non_limiting_disability,14,0.15461933843007666,0.09009791783031351,0.7552827437396099,8,0,73.0,59,0.0,False,False,False
112,disty1,14,0.4176742676880928,0.09417849409355031,0.4881472382183568,8,2,35.0,26,0.25,False,False,False
112,disty10,14,0.3919083199498865,0.08947499453203799,0.5186166855180755,6,6,3.5,1,1.0,True,True,True
112,disty11,14,0.3912198181785922,0.09107459843723871,0.5177055833841692,6,6,2.5,1,1.0,True,True,True
112,disty12,14,0.3912198181785922,0.09107459843723871,0.5177055833841692,7,7,10.0,3,1.0,True,True,True
112,disty13,14,0.4040463283142925,0.06127462324677385,0.5346790484389338,7,7,5.0,3,1.0,True,True,True
112,disty2,14,0.3903939287791814,0.09299339656331729,0.5166126746575014,8,7,24.5,22,0.875,True,False,True
112,disty3,14,0.4627949124208268,0.09795689716984893,0.4392481904093242,8,0,32.5,31,0.0,False,False,False
112,disty4,14,0.3912198181785922,0.09107459843723871,0.5177055833841692,8,8,9.0,7,1.0,True,False,True
112,disty5,14,0.3895951585643803,0.09131765040637285,0.5190871910292468,8,7,21.0,8,0.875,True,False,True
112,disty6,14,0.3912198181785922,0.09107459843723871,0.5177055833841692,8,8,6.0,3,1.0,True,False,True
112,disty7,14,0.3912198181785922,0.09107459843723871,0.5177055833841692,8,8,18.0,12,1.0,True,False,True
112,disty8,14,0.3958517376321959,0.09038165504514527,0.5137666073226589,8,8,6.0,4,1.0,True,False,True
112,disty9,14,0.4123314619821681,0.09112101288664975,0.49654752513118217,8,8,6.0,3,1.0,True,False,True
112,limiting_disability,14,0.3897195900816254,0.09456009524008416,0.5157203146782905,8,0,62.5,60,0.0,False,False,False
112,no_disability,14,0.15257100412393876,0.08331787492236366,0.7641111209536976,8,0,337.0,320,0.0,False,False,False
112,non_limiting_disability,14,0.15606632931311026,0.08158268273280832,0.7623509879540815,8,0,66.0,55,0.0,False,False,False
114,disty1,14,0.4136905863532732,0.10281801178692297,0.4834914018598038,8,2,37.0,20,0.25,False,False,False
114,disty10,14,0.38824406763640285,0.09798819312449782,0.5137677392390992,7,7,4.0,2,1.0,True,True,True
114,disty11,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,6,6,3.0,1,1.0,True,True,True
114,disty12,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,8.0,2,1.0,True,False,True
114,disty13,14,0.4012261673263745,0.06782673497349824,0.5309470977001273,8,8,6.0,3,1.0,True,False,True
114,disty2,14,0.3862734191251571,0.10256662296417798,0.5111599579106649,8,3,30.5,20,0.375,False,False,False
114,disty3,14,0.45734933083000356,0.10857099249169692,0.4340796766782995,8,2,38.0,19,0.25,False,False,False
114,disty4,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,10.5,5,1.0,True,False,True
114,disty5,14,0.38555641145911573,0.10073752672760239,0.5137060618132818,8,3,30.5,14,0.375,False,False,False
114,disty6,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,7.0,5,1.0,True,False,True
114,disty7,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,7,21.0,7,0.875,True,False,True
114,disty8,14,0.39178976143716143,0.099715574067136,0.5084946644957026,8,8,12.5,5,1.0,True,False,True
114,disty9,14,0.407082941893579,0.10269002971361983,0.49022702839280113,8,8,10.5,6,1.0,True,False,True
114,limiting_disability,14,0.38553764149820774,0.10427606339628455,0.5101862951055077,8,0,76.5,47,0.0,False,False,False
114,no_disability,14,0.1511266185200349,0.0919960800139586,0.7568773014660064,8,0,324.5,273,0.0,False,False,False
114,non_limiting_disability,14,0.15461933843007666,0.09009791783031351,0.7552827437396099,8,0,81.5,66,0.0,False,False,False
117,disty1,14,0.4136905863532732,0.10281801178692297,0.4834914018598038,8,3,32.0,23,0.375,False,False,False
117,disty10,14,0.38824406763640285,0.09798819312449782,0.5137677392390992,8,8,3.0,1,1.0,True,False,True
117,disty11,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,6,6,2.5,2,1.0,True,True,True
117,disty12,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,7,7,7.0,1,1.0,True,True,True
117,disty13,14,0.4012261673263745,0.06782673497349824,0.5309470977001273,8,8,4.0,2,1.0,True,False,True
117,disty2,14,0.3862734191251571,0.10256662296417798,0.5111599579106649,8,5,22.5,17,0.625,True,False,True
117,disty3,14,0.45734933083000356,0.10857099249169692,0.4340796766782995,8,0,36.5,30,0.0,False,False,False
117,disty4,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,8.5,3,1.0,True,False,True
117,disty5,14,0.38555641145911573,0.10073752672760239,0.5137060618132818,8,8,16.0,9,1.0,True,False,True
117,disty6,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,6.0,1,1.0,True,False,True
117,disty7,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,17.0,13,1.0,True,False,True
117,disty8,14,0.39178976143716143,0.099715574067136,0.5084946644957026,8,8,8.5,3,1.0,True,False,True
117,disty9,14,0.437759323175953,0.09737704628309772,0.4648636305409491,8,8,10.5,4,1.0,True,False,True
117,limiting_disability,14,0.38553764149820774,0.10427606339628455,0.5101862951055077,8,0,65.5,51,0.0,False,False,False
117,no_disability,14,0.23056041601397073,0.1018288007033602,0.6676107832826691,8,0,331.5,298,0.0,False,False,False
117,non_limiting_disability,14,0.23718946023264006,0.09981054446984734,0.6629999952975126,8,0,65.5,54,0.0,False,False,False
122,disty1,14,0.4088481039371598,0.11031991064282419,0.4808319854200161,8,0,51.5,41,0.0,False,False,False
122,disty10,14,0.3940827488171954,0.10138327362882252,0.5045339775539821,7,7,4.0,1,1.0,True,True,True
122,disty11,14,0.39296002035085204,0.10394340238872714,0.5030965772604208,6,6,3.0,1,1.0,True,True,True
122,disty12,14,0.39515945286858783,0.0989280931550848,0.5059124539763273,8,8,7.5,3,1.0,True,False,True
122,disty13,14,0.40773246249342493,0.0702581836408639,0.5220093538657111,8,8,5.0,2,1.0,True,False,True
122,disty2,14,0.40008308818207544,0.10359201221031543,0.49632489960760906,8,2,32.5,21,0.25,False,False,False
122,disty3,14,0.4657068331392568,0.10665642864512485,0.4276367382156182,8,0,54.0,47,0.0,False,False,False
122,disty4,14,0.39515945286858783,0.0989280931550848,0.5059124539763273,8,8,17.5,11,1.0,True,False,True
122,disty5,14,0.39133277945755607,0.10422203470393808,0.5044451858385058,8,8,23.0,11,1.0,True,False,True
122,disty6,14,0.39515945286858783,0.0989280931550848,0.5059124539763273,8,8,8.0,1,1.0,True,False,True
122,disty7,14,0.39515945286858783,0.0989280931550848,0.5059124539763273,8,5,24.5,19,0.625,True,False,True
122,disty8,14,0.40569681752204173,0.10068768479516647,0.4936154976827917,8,8,13.5,5,1.0,True,False,True
122,disty9,14,0.44363177087316574,0.1005897662792455,0.4557784628475888,8,8,13.0,8,1.0,True,False,True
122,limiting_disability,14,0.3912411258536456,0.10786295317011288,0.5008959209762415,8,0,83.5,70,0.0,False,False,False
122,no_disability,14,0.23669316727232753,0.10568062452117141,0.657626208206501,8,0,300.0,269,0.0,False,False,False
122,non_limiting_disability,14,0.24193971354264165,0.10377629594404716,0.6542839905133112,8,0,79.0,65,0.0,False,False,False
126,disty1,14,0.4136905863532732,0.10281801178692297,0.4834914018598038,8,0,36.0,33,0.0,False,False,False
126,disty10,14,0.38824406763640285,0.09798819312449782,0.5137677392390992,8,8,4.0,1,1.0,True,False,True
126,disty11,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,2.5,2,1.0,True,False,True
126,disty12,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,6.5,1,1.0,True,False,True
126,disty13,14,0.4012261673263745,0.06782673497349824,0.5309470977001273,8,8,5.0,2,1.0,True,False,True
126,disty2,14,0.3862734191251571,0.10256662296417798,0.5111599579106649,8,7,24.5,19,0.875,True,False,True
126,disty3,14,0.45734933083000356,0.10857099249169692,0.4340796766782995,8,0,36.0,30,0.0,False,False,False
126,disty4,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,11.0,5,1.0,True,False,True
126,disty5,14,0.38555641145911573,0.10073752672760239,0.5137060618132818,8,8,22.0,16,1.0,True,False,True
126,disty6,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,6.0,5,1.0,True,False,True
126,disty7,14,0.38717491179334707,0.10047217491383306,0.5123529132928198,8,8,18.5,12,1.0,True,False,True
126,disty8,14,0.39178976143716143,0.099715574067136,0.5084946644957026,8,8,10.5,7,1.0,True,False,True
126,disty9,14,0.437759323175953,0.09737704628309772,0.4648636305409491,8,8,9.5,7,1.0,True,False,True
126,limiting_disability,14,0.38553764149820774,0.10427606339628455,0.5101862951055077,8,0,65.5,51,0.0,False,False,False
126,no_disability,14,0.23056041601397073,0.1018288007033602,0.6676107832826691,8,0,316.0,301,0.0,False,False,False
126,non_limiting_disability,14,0.23718946023264006,0.09981054446984734,0.6629999952975126,8,0,74.5,51,0.0,False,False,False
129,disty1,14,0.4136905863532732,0.10281801178692297,0.4834914018598038,8,0,40.0,30,0.0,False,False,False
